symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredstock,proceedsFromIssuanceOfCommonStock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
RGDO,2013-09-30,USD,0.0,0,0,0,0,0.0,77000.0,0,0.0,0,0.0,51210000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
RICE,2013-12-31,USD,33672000.0,0,0,0,0,0.0,465387000.0,0,0.0,0,0.0,447988000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
RIGP,2014-06-30,USD,104000000.0,0,0,0,0,0.0,2000000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,50000000.0
RKT,2020-06-30,USD,-2303310000.0,0,0,0,0,32304000.0,42221000.0,0,0.0,3461211000,-3949000.0,2107923000.0,0,0,0,0,0.0,0.0,0,0,0,0,-1590711000.0,0,0,0,3461647000.0
RKUS,2012-12-31,USD,28092000.0,0,0,0,0,0.0,7531000.0,0,0.0,0,0.0,104216000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1872000.0
RNDY,2011-12-31,USD,182017000.0,0,0,0,0,0.0,66497000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,9170000.0
RNF,2011-09-30,USD,83668000.0,0,0,0,0,0.0,17411000.0,0,0.0,0,0.0,0.0,0,0,0,0,-122811000.0,-122811000.0,0,0,0,0,0.0,0,0,0,3359000.0
RNGR,2017-06-30,USD,-1800000.0,0,0,0,0,4000000.0,3200000.0,0,0.0,-5900000,-3200000.0,5400000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,400000,0,-6000000.0
ROKA,2014-06-30,USD,0.0,0,0,0,0,0.0,63000.0,0,0.0,0,0.0,3746000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
ROKU,2017-09-30,USD,28962000.0,0,0,0,0,0.0,2085000.0,0,8368000.0,-46235000,-5099000.0,869000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-46235000.0
RPRX,2020-06-30,USD,489004000.0,0,0,0,0,5733000.0,0.0,0,0.0,601976000,-249373000.0,1579432000.0,0,0,0,0,-143579000.0,-143579000.0,0,0,0,0,0.0,0,0,0,442074000.0
RPTX,2020-06-30,USD,36684000.0,0,0,0,0,207000.0,13000.0,0,0.0,0,-13000.0,249026000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-11802000.0
RRMS,2011-12-31,USD,49419000.0,0,0,0,0,0.0,31635000.0,0,44000.0,0,0.0,0.0,0,0,0,0,-135503000.0,-135503000.0,0,0,0,0,0.0,0,0,0,6828000.0
RTLR,2019-06-30,USD,84157000.0,0,0,0,0,10158000.0,51192000.0,0,0.0,46679000,-88594000.0,-3887000.0,0,0,0,0,-726513000.0,-726513000.0,0,0,0,0,721626000.0,0,0,0,4803000.0
RUBY,2018-06-30,USD,-9898000.0,0,0,0,0,275000.0,628000.0,0,0.0,-29943000,-9195000.0,-456000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-29099000.0
RUHN,2019-03-31,CNY,-9384630.0,0,0,0,0,6486230.0,6820390.0,0,66648656.0,0,-6702210.0,88987310.0,0,0,0,0,0.0,0.0,0,0,0,0,10.0,0,0,0,-84923630.0
RVLV,2019-06-30,USD,6759000.0,0,0,0,0,889000.0,4768000.0,0,4801000.0,12741000,-4768000.0,15783000.0,0,0,0,0,0.0,0.0,0,0,0,0,16261000.0,0,0,0,12741000.0
RVMD,2019-12-31,USD,-11652000.0,0,0,0,0,598000.0,510000.0,0,0.0,-14596000,8021000.0,-1534000.0,0,0,0,0,0.0,0.0,0,0,0,0,100260000.0,0,0,0,-14596000.0
RYB,2017-09-30,USD,40100000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1588000.0
SAFE,2017-06-30,USD,4199000.0,0,0,0,0,0.0,0.0,0,0.0,-1604000,0.0,358914000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-1604000.0
SALE,2013-06-30,USD,27913000.0,0,0,0,0,0.0,1832000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5123000.0
SAQNU,2019-12-31,USD,-158870.0,0,0,0,0,0.0,0.0,0,0.0,0,-149500000.0,150752280.0,0,0,0,0,0.0,0.0,0,0,0,0,151275000.0,0,0,0,7340.0
SBT,2017-12-31,USD,-6528000.0,0,0,0,0,311000.0,667000.0,0,3329000.0,6531000,-321502000.0,331986000.0,0,0,0,0,3082000.0,-9635000.0,0,0,0,0,85708000.0,0,0,0,6531000.0
SBY,2012-12-31,USD,1602000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,552499000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
SCAI,2013-09-30,USD,130759000.0,0,0,0,0,0.0,26248000.0,0,0.0,0,0.0,0.0,0,0,0,0,-74615000.0,-74615000.0,0,0,0,0,0.0,0,0,0,0.0
SCPH,2017-12-31,USD,-5941000.0,0,0,0,0,17000.0,194000.0,0,0.0,-6880000,-194000.0,92408000.0,0,0,0,0,0.0,0.0,0,0,0,0,92812000.0,0,0,0,-6880000.0
SDC,2019-09-30,USD,-94123000.0,0,0,0,0,6514000.0,28207000.0,0,884000.0,-387564000,-28207000.0,520805000.0,0,0,0,0,0.0,0.0,0,0,0,0,507673000.0,0,0,0,-88296000.0
SDGR,2019-12-31,USD,-11265000.0,0,0,0,0,908000.0,157000.0,0,0.0,-7145000,6377000.0,-1715000.0,0,0,0,0,0.0,0.0,0,0,0,0,30442000.0,0,0,0,-6769000.0
SECO,2017-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5293000.0
SEMI,2014-06-30,USD,0.0,0,0,0,0,0.0,41900000.0,0,2800000.0,0,0.0,194400000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,14300000.0
SE,2017-09-30,USD,-89814000.0,0,0,0,0,40922000.0,67361000.0,0,-5970000.0,0,-50081000.0,199624000.0,0,0,0,0,0.0,0.0,0,0,0,0,960924000.0,0,0,0,-132681000.0
SFS,2014-09-30,USD,100425000.0,0,0,0,0,0.0,87619000.0,0,0.0,0,0.0,45733000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,10223000.0
SGH,2017-05-31,USD,-6942000.0,0,0,0,0,0.0,11179000.0,0,31184000.0,0,-10712000.0,-18479000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7958000.0
SGM,2013-09-30,USD,0.0,0,0,0,0,0.0,4967000.0,0,0.0,0,0.0,368462000.0,0,0,0,0,-27000.0,-27000.0,0,0,0,0,0.0,0,0,0,1683000.0
SHP,2010-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,3581000.0
SILK,2019-03-31,USD,-24158000.0,0,0,0,0,174000.0,117000.0,0,2339000.0,-24158000,-117000.0,-744000.0,0,0,0,0,0.0,0.0,0,375000,0,0,405000.0,0,0,0,-24158000.0
SITM,2019-12-31,USD,2496000.0,0,0,0,0,2114000.0,594000.0,0,-777000.0,633000,-992000.0,52682000.0,0,0,0,0,0.0,0.0,0,0,0,0,56353000.0,0,0,0,633000.0
SKIS,2014-10-31,USD,0.0,0,0,0,0,0.0,4497000.0,0,0.0,0,0.0,12419000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
SKUL,2011-06-30,USD,5149000.0,0,0,0,0,0.0,2261000.0,0,0.0,0,0.0,4493000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4258000.0
SLDB,2017-12-31,USD,-13982000.0,0,0,0,0,448000.0,326000.0,0,0.0,-14487000,-2809000.0,77078000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-14487000.0
SLGG,2019-03-31,USD,-3322000.0,0,0,0,0,2769000.0,18000.0,173000,0.0,-16069000,-424000.0,22458000.0,0,0,0,0,0.0,0.0,0,0,0,0,22458000.0,0,18712000,0,-16069000.0
SLGL,2017-12-31,USD,-24089000.0,0,0,0,0,471000.0,1925000.0,0,0.0,0,-5938000.0,28000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-31568000.0
SNAP,2017-03-31,USD,-308506000.0,0,0,0,0,12450000.0,17993000.0,13444000,0.0,-2208837000,-1014798000.0,2446788000.0,0,0,0,0,0.0,0.0,0,0,0,0,2658391000.0,0,1276993000,0,-2208837000.0
SNDL,2019-06-30,CAD,-9664000.0,0,0,0,0,1501000.0,33437000.0,0,0.0,0,-29002000.0,64095000.0,0,0,0,0,0.0,0.0,0,0,0,0,17987000.0,0,0,0,-12322000.0
SOGO,2017-09-30,USD,142677000.0,0,0,0,0,13256000.0,54443000.0,0,0.0,0,-17544000.0,-909000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,30973000.0
SOI,2017-03-31,USD,4481000.0,0,0,0,0,1176000.0,7618000.0,-1011000,451000.0,4782000,-7616000.0,2985000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-1790000,0,4782000.0
SONM,2019-03-31,USD,-4528000.0,0,0,0,0,892000.0,82000.0,11379000,7233000.0,-5124000,-191000.0,1522000.0,0,0,0,0,0.0,0.0,0,0,0,0,1645000.0,0,-3197000,0,-5124000.0
SPRO,2017-09-30,USD,-35451000.0,0,0,0,0,94000.0,0.0,0,0.0,-9844000,0.0,41429000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-9836000.0
SQBK,2014-03-31,USD,13028000.0,0,0,0,0,4153000.0,358000.0,0,0.0,0,-51167000.0,130303000.0,0,0,0,0,-62000.0,-62000.0,0,0,0,0,51629000.0,0,92164000,0,7848000.0
SRRK,2018-06-30,USD,-11626000.0,0,0,0,0,180000.0,16000.0,0,0.0,-14707000,24894000.0,78971000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-14707000.0
SRVY,2004-06-30,USD,139000.0,0,0,0,0,0.0,860000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1727000.0
SSNI,2013-03-31,USD,-8913000.0,0,0,0,0,1677000.0,1323000.0,6539000,-4564000.0,0,-1323000.0,79944000.0,0,0,0,0,0.0,0.0,0,0,0,0,86252000.0,0,69708000,0,-64366000.0
SSPKU,2019-06-30,USD,-5000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,5000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-5000.0
STDY,2015-03-31,USD,-4906000.0,0,0,0,0,88000.0,204000.0,0,0.0,0,-28000.0,47660000.0,0,0,0,0,0.0,0.0,0,0,0,0,47801000.0,0,42726000,0,-5556000.0
STG,2018-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-39095135.74
STIM,2018-06-30,USD,-5100000.0,0,0,0,0,324000.0,216000.0,0,80000.0,-7496000,-216000.0,-494000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-7496000.0
STNE,2018-09-30,USD,20665737.54,0,0,0,0,6084716.66,8168537.37,0,0.0,0,5758691.92,-20000995.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,22105721.61
STOK,2019-06-30,USD,-6274000.0,0,0,0,0,105000.0,392000.0,0,0.0,-7819000,-392000.0,150638000.0,0,0,0,0,0.0,0.0,0,0,0,0,152014000.0,0,0,0,-7819000.0
STRO,2018-09-30,USD,47573000.0,0,0,0,0,1119000.0,359000.0,0,0.0,-10237000,-81815000.0,50175000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,15933000,0,-10237000.0
STSA,2019-09-30,USD,-11317000.0,0,0,0,0,38000.0,-19000.0,0,0.0,-8260000,-33899000.0,75259000.0,0,0,0,0,0.0,0.0,0,0,0,0,136693000.0,0,0,0,-8260000.0
STXB,2018-03-31,USD,2261000.0,0,0,0,0,284000.0,1600000.0,351000,789000.0,2013000,-14487000.0,6572000.0,0,0,0,0,0.0,0.0,0,0,0,0,2185000.0,0,-5654000,0,2013000.0
SUPV,2016-06-30,USD,0.0,0,0,0,0,0.0,4121000.0,0,0.0,0,0.0,191511000.0,0,0,0,0,-1708000.0,-1708000.0,0,0,0,0,0.0,0,0,0,10994000.0
SURF,2018-03-31,USD,31043000.0,0,0,0,0,321000.0,480000.0,0,0.0,31043000,5720000.0,102000.0,0,0,0,0,0.0,0.0,0,0,0,0,102000.0,0,36833000,0,31212000.0
SVMK,2018-09-30,USD,11951000.0,0,0,0,0,10361000.0,4002000.0,0,0.0,-102362000,-7392000.0,209170000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-102362000.0
SVN,2009-12-31,USD,36424000.0,0,0,0,0,0.0,47812000.0,0,0.0,0,0.0,62820000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
SWAV,2019-03-31,USD,-14415000.0,0,0,0,0,255000.0,420000.0,0,1883000.0,-12799000,-420000.0,113256000.0,0,0,0,0,0.0,0.0,0,0,0,0,103256000.0,0,0,0,-12799000.0
SWCH,2017-10-10,USD,-86382000.0,0,0,0,0,0.0,284011000.0,0,0.0,-52594000,0.0,170918000.0,0,0,0,0,-174063000.0,-174063000.0,0,0,0,0,0.0,0,-44386000,0,-52594000.0
SWTX,2019-09-30,USD,-11113000.0,0,0,0,0,63000.0,84000.0,0,0.0,-16833000,-84000.0,169731000.0,0,0,0,0,0.0,0.0,0,0,0,0,333688000.0,0,0,0,-16833000.0
SY,2019-03-31,CNY,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,45905000.0
TAM,2013-03-31,USD,49000000.0,0,0,0,0,0.0,12000000.0,0,9000000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,8000000.0
TAOM,2011-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4336000.0
TBRGU,2018-06-30,USD,-2998.0,0,0,0,0,0.0,0.0,0,0.0,4484000,-260580000.0,261750404.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1167406,0,4484000.0
TDACU,2018-06-30,USD,-248634.0,0,0,0,0,0.0,0.0,0,0.0,97885,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,1267292,0,97885.0
TEAM,2015-12-31,USD,46303000.0,0,0,0,0,0.0,9288000.0,0,0.0,0,0.0,429554000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5065000.0
TEA,2011-07-31,USD,0.0,0,0,0,0,0.0,8848000.0,0,0.0,0,0.0,2881000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1031000.0
TEP,2013-03-31,USD,32021000.0,0,0,0,0,0.0,8943000.0,0,237000.0,0,-5696000.0,-26755000.0,0,0,0,0,-23084000.0,-23084000.0,0,0,0,0,0.0,0,0,0,4468000.0
TFFP,2019-09-30,USD,-3071378.0,0,0,0,0,0.0,0.0,0,0.0,-2838303,0.0,-10167.0,0,0,0,0,0.0,0.0,0,0,0,0,7198230.0,0,0,0,-2838303.0
TFM,2010-10-31,USD,111438000.0,0,0,0,0,0.0,41983000.0,0,0.0,0,0.0,0.0,0,0,0,0,-48110000.0,-48110000.0,0,0,0,0,0.0,0,0,0,0.0
THBRU,2019-06-30,USD,-105.0,0,0,0,0,0.0,0.0,0,0.0,-26355,0.0,5600.0,0,0,0,0,0.0,0.0,0,0,0,0,25000.0,0,0,0,-26355.0
THCAU,2019-06-30,USD,-371.0,0,0,0,0,0.0,0.0,0,0.0,-29,0.0,4515.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,4144,0,-29.0
THCBU,2019-03-31,USD,283325.0,0,0,0,0,0.0,0.0,0,0.0,283325,-276000000.0,276819240.0,0,0,0,0,0.0,0.0,0,0,0,0,277350000.0,0,283325,0,283325.0
THOR,2018-12-31,USD,-7139000.0,0,0,0,0,85000.0,210000.0,0,0.0,0,-210000.0,175091000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-28162000.0
TIBRU,2018-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,175532392.0,0,0,0,0,0.0,0.0,0,0,0,0,174225000.0,0,0,0,-12500.0
TIGR,2019-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-2874273.0
TKAI,2014-09-30,USD,0.0,0,0,0,0,0.0,25000.0,0,0.0,0,0.0,88547000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
TKKSU,2018-09-30,0,-129006.0,0,0,0,0,0.0,0.0,0,0.0,0,-250000000.0,250780062.0,0,0,0,0,0.0,0.0,0,0,0,0,25000.0,0,0,0,371210.0
TLMR,2013-12-31,USD,280282000.0,0,0,0,0,0.0,2629000.0,0,180820000.0,0,102392000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,12553000.0
TLND,2016-06-30,USD,594000.0,0,0,0,0,0.0,922000.0,0,0.0,0,0.0,1387000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
TLRY,2018-06-30,USD,-1180000.0,0,0,0,0,19000.0,15381000.0,0,1307000.0,0,13831000.0,2118000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-12833000.0
TMCXU,2018-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,27750.0,0,0,0,0,0.0,0.0,0,0,0,0,25000.0,0,0,0,-814.0
TMDX,2019-03-31,USD,-7266000.0,0,0,0,0,245000.0,3000.0,0,2468000.0,-6895000,-3000.0,-697000.0,0,0,0,0,0.0,0.0,0,0,0,0,8000.0,0,0,0,-6895000.0
TME,2018-12-31,USD,40833785.1,0,0,0,0,-295896.99,866555.48,0,-84542.0,0,-20078724.56,103268050.72,0,0,0,0,0.0,0.0,0,0,0,0,1125390710.18,0,0,0,-18514697.59
TNGO,2011-06-30,USD,3578000.0,0,0,0,0,0.0,351000.0,0,0.0,0,0.0,8007000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
TNTR,2017-07-31,USD,-22480000.0,0,0,0,0,1695000.0,1378000.0,0,116000.0,0,-9304000.0,55797000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-51667000.0
TOTAU,2018-06-30,USD,-51780.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,96150.0,0,0,0,0,0.0,0.0,0,0,0,0,96150.0,0,0,0,-53830.0
TRHC,2016-09-30,USD,-4437000.0,0,0,0,0,3415000.0,46000.0,0,-240000.0,-142000,-1671000.0,3602000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-2506000,0,-142000.0
TRIV,2014-03-31,USD,0.0,0,0,0,0,0.0,10000.0,0,0.0,0,0.0,6642000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
TRVG,2016-12-31,USD,32866000.0,0,0,0,0,17530000.0,8569000.0,0,0.0,0,-8995000.0,198002000.0,0,0,0,0,0.0,0.0,0,0,0,0,208526000.0,0,0,0,3806000.0
TUBE,2014-06-30,USD,0.0,0,0,0,0,0.0,1883000.0,0,0.0,0,0.0,11377000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,2084000.0
TUFN,2019-03-31,USD,11905000.0,0,0,0,0,367000.0,844000.0,0,0.0,0,-854000.0,-219000.0,0,0,0,0,0.0,0.0,0,0,0,0,50000.0,0,0,0,-4448000.0
TUMI,2012-03-31,USD,2261000.0,0,0,0,0,0.0,3496000.0,0,0.0,0,-3496000.0,-1003000.0,0,0,0,0,0.0,0.0,0,0,0,0,-1003000.0,0,-2191000,47000,2897000.0
TVPT,2014-09-30,USD,-11000000.0,0,0,0,0,0.0,83000000.0,0,0.0,0,263000000.0,-280000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,154000000.0
TWST,2018-09-30,USD,-16696000.0,0,0,0,0,1329000.0,1047000.0,0,1776000.0,-19802000,404000.0,6583000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-19802000.0
TW,2019-03-31,USD,42352000.0,0,0,0,0,33503000.0,1516000.0,0,0.0,42352000,-8283000.0,-20000000.0,0,0,0,0,-20000000.0,-20000000.0,0,0,0,0,0.0,0,0,0,42352000.0
TXTR,2013-06-30,USD,0.0,0,0,0,0,0.0,741000.0,0,0.0,0,0.0,77279000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
TZACU,2018-08-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,65049000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,18000.0
UBER,2019-03-31,USD,-722000000.0,0,0,0,0,146000000.0,129000000.0,0,0.0,-1016000000,204000000.0,-46000000.0,0,0,0,0,0.0,0.0,0,0,0,0,2000000.0,0,0,0,-1012000000.0
UCL,2020-06-30,USD,-2773000.0,0,0,0,0,0.0,0.0,0,0.0,0,-33330000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-41617000.0
UCP,2013-06-30,USD,0.0,0,0,0,0,0.0,293000.0,0,0.0,0,0.0,7814000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
UPWK,2018-09-30,USD,-18593000.0,0,0,0,0,1287000.0,301000.0,0,0.0,-7346000,-1020000.0,15337000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-7346000.0
URGN,2017-03-31,USD,-3103000.0,0,0,0,0,66000.0,49000.0,0,-146500.0,0,-51500.0,31020000.0,0,0,0,0,0.0,0.0,0,0,0,0,30829000.0,0,0,0,-4808000.0
UROV,2018-09-30,USD,-23583000.0,0,0,0,0,45310.0,46633.0,0,0.0,-24642000,-47000.0,21036000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-24642000.0
USX,2018-06-30,USD,20962000.0,0,0,0,0,22891000.0,35993000.0,0,-106000.0,1035000,-29314000.0,10690000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,2338000,0,615000.0
UXIN,2018-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,32351829.63
VAPO,2018-09-30,USD,-11511000.0,0,0,0,0,573000.0,1529000.0,0,1887000.0,-9459000,-1529000.0,20607000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-9459000.0
VA,2014-09-30,USD,34594000.0,0,0,0,0,0.0,45362000.0,0,0.0,0,0.0,39563000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,41608000.0
VCNX,2018-06-30,USD,-5334000.0,0,0,0,0,56000000.0,14000.0,0,0.0,-6608000,-14000.0,3722000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-1626000,0,-6608000.0
VCTR,2017-12-31,USD,36759000.0,0,0,0,0,6570000.0,2477000.0,0,0.0,11209000,-3439000.0,-31947000.0,0,0,0,0,14042000.0,-135171000.0,0,0,0,0,3193000.0,0,1386000,13000,11209000.0
VHS,2011-06-30,USD,276600000.0,0,0,0,0,0.0,206500000.0,0,0.0,0,0.0,947300000.0,0,0,0,0,-447200000.0,-447200000.0,0,0,0,0,0.0,0,0,0,0.0
VIE,2019-09-30,USD,-43546000.0,0,0,0,0,19000.0,416000.0,0,0.0,-48410000,-67852000.0,78107000.0,0,0,0,0,0.0,0.0,0,0,0,0,168273000.0,0,0,0,-48410000.0
VIMC,2005-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5459000.0
VIR,2019-09-30,USD,-36955000.0,0,0,0,0,900000.0,1257000.0,0,0.0,-48314000,47292000.0,1732000.0,0,0,0,0,0.0,0.0,0,0,0,0,318401000.0,0,0,0,-48314000.0
VISN,2007-12-31,USD,0.0,0,0,0,0,0.0,4338000.0,0,0.0,0,0.0,138823000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5732000.0
VIST,2019-06-30,USD,4870000.0,0,0,0,0,44274000.0,40606000.0,0,-2117000.0,0,-127639000.0,23794000.0,0,0,0,0,0.0,0.0,0,0,0,0,-248000.0,0,0,0,3702000.0
VITC,2009-09-30,USD,14339000.0,0,0,0,0,0.0,4406000.0,0,0.0,0,0.0,39046000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
VITL,2020-06-30,USD,16881000.0,0,0,0,0,498000.0,1119000.0,0,2134000.0,5936000,-1119000.0,-379000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5964000.0
VLP,2013-12-31,USD,60687000.0,0,0,0,0,0.0,13831000.0,0,0.0,0,0.0,328262000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,17521000.0
VM,2007-09-30,USD,26787000.0,0,0,0,0,0.0,19144000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
VNTR,2017-06-30,USD,0.0,0,0,0,0,0.0,40000000.0,0,12000000.0,0,103000000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,31000000.0
VSAR,2014-03-31,USD,-58559000.0,0,0,0,0,0.0,223000.0,0,0.0,0,-343000.0,263824000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-98731000.0
VTAE,2014-09-30,USD,0.0,0,0,0,0,0.0,187000.0,0,0.0,0,4323000.0,46228000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
VTTI,2014-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5900000.0
VWR,2014-09-30,USD,87200000.0,0,0,0,0,0.0,23300000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,69800000.0
WAAS,2016-09-30,USD,11891000.0,0,0,0,0,0.0,15037000.0,0,958000.0,0,-16472000.0,11779000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-12926000.0
WCIC,2013-06-30,USD,0.0,0,0,0,0,0.0,875000.0,0,0.0,0,0.0,0.0,0,0,0,0,-700000.0,-700000.0,0,0,0,0,0.0,0,0,0,8906000.0
